GAME_ID,TEAM1,TEAM2,DATE,DAY,TIME,NATIONAL_TV
22400180,TOR,SAC,2024-11-06,Wednesday,22:00,0
22400169,DET,CHA,2024-11-06,Wednesday,19:00,0
22400179,PHI,LAC,2024-11-06,Wednesday,22:00,1
22400171,ATL,NYK,2024-11-06,Wednesday,19:30,0
22400170,ORL,IND,2024-11-06,Wednesday,19:00,0
22400172,BOS,GSW,2024-11-06,Wednesday,19:30,1
22400173,SAS,HOU,2024-11-06,Wednesday,20:00,0
22400177,DEN,OKC,2024-11-06,Wednesday,21:00,0
22400176,DAL,CHI,2024-11-06,Wednesday,20:30,0
22400175,CLE,NOP,2024-11-06,Wednesday,20:00,0
22400178,MIA,PHX,2024-11-06,Wednesday,21:00,0
22400174,MEM,LAL,2024-11-06,Wednesday,20:00,0
22400162,CHA,MIN,2024-11-04,Monday,21:00,0
22400159,MIA,SAC,2024-11-04,Monday,20:15,0
22400155,GSW,WAS,2024-11-04,Monday,19:15,0
22400166,DEN,TOR,2024-11-04,Monday,22:00,0
22400161,NYK,HOU,2024-11-04,Monday,20:45,0
22400163,OKC,ORL,2024-11-04,Monday,21:15,0
22400168,SAS,LAC,2024-11-04,Monday,22:30,0
22400167,PHI,PHX,2024-11-04,Monday,22:15,1
22400154,MIL,CLE,2024-11-04,Monday,19:00,1
22400160,CHI,UTA,2024-11-04,Monday,20:30,0
22400157,ATL,BOS,2024-11-04,Monday,19:45,0
22400165,DAL,IND,2024-11-04,Monday,21:45,0
22400156,DET,LAL,2024-11-04,Monday,19:30,0
22400158,BKN,MEM,2024-11-04,Monday,20:00,0
22400164,POR,NOP,2024-11-04,Monday,21:30,0
22400153,DAL,ORL,2024-11-03,Sunday,19:30,0
22400151,BKN,DET,2024-11-03,Sunday,15:30,0
22400152,ATL,NOP,2024-11-03,Sunday,19:00,0
22400141,BOS,CHA,2024-11-02,Saturday,18:00,0
22400147,WAS,MIA,2024-11-02,Saturday,21:30,1
22400142,MEM,PHI,2024-11-02,Saturday,19:30,0
22400150,LAC,OKC,2024-11-02,Saturday,22:30,0
22400148,DEN,UTA,2024-11-02,Saturday,22:00,0
22400146,SAS,MIN,2024-11-02,Saturday,20:00,0
22400143,TOR,SAC,2024-11-02,Saturday,19:30,0
22400145,CLE,MIL,2024-11-02,Saturday,20:00,0
22400149,POR,PHX,2024-11-02,Saturday,22:00,0
22400144,HOU,GSW,2024-11-02,Saturday,20:00,0
22400136,BKN,CHI,2024-11-01,Friday,19:30,0
22400138,IND,NOP,2024-11-01,Friday,20:00,0
22400132,CHA,BOS,2024-11-01,Friday,19:00,0
22400135,SAC,ATL,2024-11-01,Friday,19:30,0
22400139,MIN,DEN,2024-11-01,Friday,21:30,1
22400140,POR,OKC,2024-11-01,Friday,22:00,0
22400133,ORL,CLE,2024-11-01,Friday,19:00,1
22400134,NYK,DET,2024-11-01,Friday,19:00,0
22400137,TOR,LAL,2024-11-01,Friday,19:30,0
22400128,MEM,MIL,2024-10-31,Thursday,20:00,1
22400129,HOU,DAL,2024-10-31,Thursday,20:30,0
22400130,UTA,SAS,2024-10-31,Thursday,21:00,0
22400131,LAC,PHX,2024-10-31,Thursday,22:30,1
22400126,GSW,NOP,2024-10-30,Wednesday,22:00,0
22400121,WAS,ATL,2024-10-30,Wednesday,19:00,0
22400127,POR,LAC,2024-10-30,Wednesday,22:30,0
22400119,BOS,IND,2024-10-30,Wednesday,19:00,1
22400117,CHA,TOR,2024-10-30,Wednesday,19:00,0
22400124,MEM,BKN,2024-10-30,Wednesday,20:00,0
22400123,ORL,CHI,2024-10-30,Wednesday,20:00,0
22400118,CLE,LAL,2024-10-30,Wednesday,19:00,0
22400125,OKC,SAS,2024-10-30,Wednesday,21:30,1
22400122,NYK,MIA,2024-10-30,Wednesday,19:30,0
22400120,DET,PHI,2024-10-30,Wednesday,19:00,0
22400116,NOP,GSW,2024-10-29,Tuesday,22:00,1
22400115,SAC,UTA,2024-10-29,Tuesday,21:00,0
22400113,BKN,DEN,2024-10-29,Tuesday,19:30,0
22400114,DAL,MIN,2024-10-29,Tuesday,19:30,1
22400105,DET,MIA,2024-10-28,Monday,19:30,0
22400112,POR,SAC,2024-10-28,Monday,22:00,0
22400104,BOS,MIL,2024-10-28,Monday,19:30,1
22400106,CLE,NYK,2024-10-28,Monday,19:30,0
22400103,ATL,WAS,2024-10-28,Monday,19:30,0
22400102,IND,ORL,2024-10-28,Monday,19:00,0
22400108,CHI,MEM,2024-10-28,Monday,20:00,0
22400109,HOU,SAS,2024-10-28,Monday,20:00,0
22400107,DEN,TOR,2024-10-28,Monday,19:30,0
22400111,PHX,LAL,2024-10-28,Monday,22:00,1
22400110,DAL,UTA,2024-10-28,Monday,20:30,0
22400100,OKC,ATL,2024-10-27,Sunday,19:00,0
22400098,MIL,BKN,2024-10-27,Sunday,18:00,0
22400097,IND,PHI,2024-10-27,Sunday,15:30,0
22400101,LAC,GSW,2024-10-27,Sunday,20:30,0
22400099,NOP,POR,2024-10-27,Sunday,18:00,0
22400093,MIN,TOR,2024-10-26,Saturday,20:00,0
22400089,BOS,DET,2024-10-26,Saturday,19:00,0
22400095,DAL,PHX,2024-10-26,Saturday,22:00,0
22400088,CHA,MIA,2024-10-26,Saturday,19:00,0
22400090,CLE,WAS,2024-10-26,Saturday,19:00,0
22400094,HOU,SAS,2024-10-26,Saturday,20:30,0
22400091,CHI,OKC,2024-10-26,Saturday,20:00,0
22400096,LAL,SAC,2024-10-26,Saturday,22:30,1
22400092,ORL,MEM,2024-10-26,Saturday,20:00,1
22400087,LAC,DEN,2024-10-26,Saturday,17:00,1
22400086,NOP,POR,2024-10-25,Friday,22:00,0
22400083,MIL,CHI,2024-10-25,Friday,20:00,0
22400079,ATL,CHA,2024-10-25,Friday,19:30,0
22400077,ORL,BKN,2024-10-25,Friday,19:00,0
22400082,MEM,HOU,2024-10-25,Friday,20:00,0
22400078,TOR,PHI,2024-10-25,Friday,19:00,0
22400080,DET,CLE,2024-10-25,Friday,19:30,0
22400085,PHX,LAL,2024-10-25,Friday,22:00,1
22400081,IND,NYK,2024-10-25,Friday,19:30,1
22400084,UTA,GSW,2024-10-25,Friday,21:30,0
22400074,SAS,DAL,2024-10-24,Thursday,19:30,1
22400076,MIN,SAC,2024-10-24,Thursday,22:00,0
22400073,WAS,BOS,2024-10-24,Thursday,19:00,0
22400075,OKC,DEN,2024-10-24,Thursday,22:00,1
22400064,BKN,ATL,2024-10-23,Wednesday,19:30,0
22400063,IND,DET,2024-10-23,Wednesday,19:00,0
22400072,GSW,POR,2024-10-23,Wednesday,22:00,0
22400071,LAC,PHX,2024-10-23,Wednesday,22:00,1
22400066,PHI,MIL,2024-10-23,Wednesday,19:30,1
22400065,MIA,ORL,2024-10-23,Wednesday,19:30,0
22400068,CHA,HOU,2024-10-23,Wednesday,20:00,0
22400070,MEM,UTA,2024-10-23,Wednesday,21:00,0
22400067,CLE,TOR,2024-10-23,Wednesday,19:30,0
22400069,CHI,NOP,2024-10-23,Wednesday,20:00,0
22400061,BOS,NYK,2024-10-22,Tuesday,19:30,1
22400062,LAL,MIN,2024-10-22,Tuesday,22:00,1
